pressure [meter] at 10,pressure [meter] at 11,pressure [meter] at 12,pressure [meter] at 13,pressure [meter] at 21,pressure [meter] at 22,pressure [meter] at 23,pressure [meter] at 31,pressure [meter] at 32,pressure [meter] at 9,pressure [meter] at 2,flow [cubic meter/hr] at 10,flow [cubic meter/hr] at 11,flow [cubic meter/hr] at 12,flow [cubic meter/hr] at 21,flow [cubic meter/hr] at 22,flow [cubic meter/hr] at 31,flow [cubic meter/hr] at 110,flow [cubic meter/hr] at 111,flow [cubic meter/hr] at 112,flow [cubic meter/hr] at 113,flow [cubic meter/hr] at 121,flow [cubic meter/hr] at 122,flow [cubic meter/hr] at 9,bulk_species_node [MG] at Chlorine @ 11,bulk_species_node [MG] at Chlorine @ 12,bulk_species_node [MG] at Chlorine @ 13,bulk_species_node [MG] at Chlorine @ 21,bulk_species_node [MG] at Chlorine @ 22,bulk_species_node [MG] at Chlorine @ 23,bulk_species_node [MG] at Chlorine @ 31,bulk_species_node [MG] at Chlorine @ 32,bulk_species_node [MG] at AsIII @ 10,bulk_species_node [MG] at AsIII @ 11,bulk_species_node [MG] at AsIII @ 12,bulk_species_node [MG] at AsIII @ 13,bulk_species_node [MG] at AsIII @ 21,bulk_species_node [MG] at AsIII @ 22,bulk_species_node [MG] at AsIII @ 23,bulk_species_node [MG] at AsIII @ 31,bulk_species_node [MG] at AsIII @ 32,bulk_species_node [MG] at AsIII @ 9,bulk_species_node [MG] at AsIII @ 2
246.310546875,164.72679138183594,84.0881118774414,86.8812026977539,118.56201171875,93.33626556396484,93.83445739746094,113.83169555664062,98.04711151123047,0.0,36.57600021362305,1757.917236328125,1325.5865478515625,-58.944034576416016,320.86004638671875,93.90145874023438,52.304229736328125,-1606.5718994140625,406.92767333984375,-240.9205322265625,-71.11163330078125,65.77005767822266,-40.94009780883789,1757.917236328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248.1298065185547,167.74757385253906,88.3761215209961,91.1407699584961,122.28609466552734,97.48041534423828,97.9930648803711,117.61155700683594,102.01570129394531,0.0,40.89288330078125,1743.8902587890625,1314.7099609375,-58.22694396972656,318.1294860839844,93.18436431884766,51.884315490722656,-1592.544921875,403.7771911621094,-238.4871368408203,-70.39453887939453,65.35014343261719,-40.52018356323242,1743.8902587890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.8715591430664,84.8715591430664,88.13088989257812,89.38761901855469,87.59477233886719,89.16075897216797,90.66990661621094,87.22644805908203,84.11019134521484,0.0,42.43345260620117,-0.00019194476772099733,-52.4525032043457,25.417814254760742,-9.82125473022461,9.539667129516602,3.1070711612701416,151.34571838378906,27.04924201965332,54.596187591552734,13.2501859664917,16.572917938232422,8.25708293914795,0.0,0.0,0.39643858481155175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.46488952636719,84.46488952636719,87.7242202758789,88.98094940185547,87.18810272216797,88.75408935546875,90.26323699951172,86.81977844238281,83.70352172851562,0.0,42.02678298950195,-0.00019125199469272047,-52.4525032043457,25.417814254760742,-9.821253776550293,9.539667129516602,3.1070709228515625,151.34571838378906,27.04924201965332,54.596187591552734,13.2501859664917,16.572917938232422,8.25708293914795,0.0,0.0,0.3964378996304144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.1137466430664,84.1137466430664,87.32215881347656,88.63143920898438,86.89444732666016,88.44734191894531,89.96278381347656,86.5999755859375,83.47187805175781,0.0,41.620113372802734,-0.00018951762467622757,-45.19791030883789,22.583805084228516,-8.026854515075684,7.082594871520996,3.387352228164673,133.81008911132812,24.348430633544922,48.63016891479492,11.72246265411377,14.686516761779785,7.529959678649902,0.0,0.0,0.39643789449114664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.75419616699219,83.75419616699219,86.96260833740234,88.27188873291016,86.53489685058594,88.0877914428711,89.60323333740234,86.24042510986328,83.1123275756836,0.0,41.26056671142578,-0.0001884731464087963,-45.19798278808594,22.583850860595703,-8.026873588562012,7.082609176635742,3.387359857559204,133.81031799316406,24.34847640991211,48.630252838134766,11.722478866577148,14.686553001403809,7.529979705810547,0.0,0.0,0.4483904489843213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.39464569091797,83.39464569091797,86.60305786132812,87.91233825683594,86.17534637451172,87.72824096679688,89.24368286132812,85.88087463378906,82.75277709960938,0.0,40.90101623535156,-0.0001874215668067336,-45.19798278808594,22.583850860595703,-8.026873588562012,7.082608699798584,3.387359857559204,133.81031799316406,24.34847640991211,48.630252838134766,11.722477912902832,14.686553001403809,7.529979228973389,0.0,0.0,0.44838970149528057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.03509521484375,83.03509521484375,86.2435073852539,87.55278778076172,85.8157958984375,87.36869049072266,88.8841323852539,85.52132415771484,82.39322662353516,0.0,40.541465759277344,-0.00018531078239902854,-45.19797897338867,22.583850860595703,-8.026872634887695,7.082608699798584,3.387359619140625,133.810302734375,24.34847640991211,48.6302490234375,11.722477912902832,14.686553001403809,7.529979228973389,0.0,0.0,0.44838969312538884,0.0,0.0,0.3964146206532098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.71189880371094,82.71189880371094,85.88770294189453,87.2437744140625,85.54629516601562,87.09298706054688,88.60709381103516,85.30580139160156,82.22088623046875,0.0,40.181915283203125,-0.00018530084344092757,-39.979591369628906,19.777015686035156,-7.045225143432617,7.6631083488464355,2.2297117710113525,117.9135971069336,21.57163429260254,43.0855598449707,10.62852668762207,13.165538787841797,6.417943000793457,0.0,0.0,0.4483896930316683,0.0,0.0,0.3964088855331378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.39505767822266,82.39505767822266,85.57086944580078,86.92694091796875,85.22945404052734,86.77615356445312,88.29025268554688,84.98896026611328,81.90404510498047,0.0,39.86507797241211,-0.00018388134776614606,-39.97966766357422,19.77705955505371,-7.045240879058838,7.663122653961182,2.229717254638672,117.913818359375,21.571680068969727,43.08564376831055,10.628541946411133,13.165572166442871,6.417964935302734,0.0,0.39640315049590796,0.5088399639996323,0.3964031504963862,0.0,0.39844733146745837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.0782241821289,82.0782241821289,85.25403594970703,86.61009979248047,84.9126205444336,86.45931243896484,87.97341918945312,84.67212677001953,81.58720397949219,0.0,39.548240661621094,-0.00018280527729075402,-39.97966384887695,19.77705955505371,-7.045240879058838,7.663122653961182,2.229717254638672,117.913818359375,21.571680068969727,43.08563995361328,10.628541946411133,13.165572166442871,6.417964935302734,0.0,0.3963974155417801,0.5088389950843378,0.39639741554225844,0.0,0.448365485042677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.76139068603516,81.76139068603516,84.93719482421875,86.29326629638672,84.59578704833984,86.1424789428711,87.65657806396484,84.35529327392578,81.27037048339844,0.0,39.231407165527344,-0.0001820847246563062,-39.97966384887695,19.77705955505371,-7.04524040222168,7.663122177124023,2.229717254638672,117.913818359375,21.571678161621094,43.08563995361328,10.628541946411133,13.165572166442871,6.417964458465576,0.0,0.3963916806706227,0.508838979093431,0.3963916806711009,0.0,0.44835899832458204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.46782684326172,81.46782684326172,84.62284851074219,86.00482940673828,84.3468246459961,85.89115142822266,87.41007995605469,84.1436767578125,81.0513687133789,0.0,38.91456985473633,-0.00018063807510770857,-36.325225830078125,18.065994262695312,-6.638521671295166,5.340839385986328,2.4605231285095215,106.26580047607422,19.0095272064209,38.253570556640625,9.027334213256836,12.018786430358887,6.03489875793457,0.0,0.4483525110234073,0.5088389788295181,0.4383233530898976,0.0,0.44835251170033347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
