pressure [meter] at 10,pressure [meter] at 11,pressure [meter] at 12,pressure [meter] at 13,pressure [meter] at 21,pressure [meter] at 22,pressure [meter] at 23,pressure [meter] at 31,pressure [meter] at 32,pressure [meter] at 9,pressure [meter] at 2,flow [cubic meter/hr] at 10,flow [cubic meter/hr] at 11,flow [cubic meter/hr] at 12,flow [cubic meter/hr] at 21,flow [cubic meter/hr] at 22,flow [cubic meter/hr] at 31,flow [cubic meter/hr] at 110,flow [cubic meter/hr] at 111,flow [cubic meter/hr] at 112,flow [cubic meter/hr] at 113,flow [cubic meter/hr] at 121,flow [cubic meter/hr] at 122,flow [cubic meter/hr] at 9,bulk_species_node [MG] at Chlorine @ 11,bulk_species_node [MG] at Chlorine @ 12,bulk_species_node [MG] at Chlorine @ 13,bulk_species_node [MG] at Chlorine @ 21,bulk_species_node [MG] at Chlorine @ 22,bulk_species_node [MG] at Chlorine @ 23,bulk_species_node [MG] at Chlorine @ 31,bulk_species_node [MG] at Chlorine @ 32,bulk_species_node [MG] at AsIII @ 10,bulk_species_node [MG] at AsIII @ 11,bulk_species_node [MG] at AsIII @ 12,bulk_species_node [MG] at AsIII @ 13,bulk_species_node [MG] at AsIII @ 21,bulk_species_node [MG] at AsIII @ 22,bulk_species_node [MG] at AsIII @ 23,bulk_species_node [MG] at AsIII @ 31,bulk_species_node [MG] at AsIII @ 32,bulk_species_node [MG] at AsIII @ 9,bulk_species_node [MG] at AsIII @ 2
83.0906982421875,83.0906982421875,86.23689270019531,87.66455078125,86.00408935546875,87.55007934570312,89.07306671142578,85.88438415527344,82.80463409423828,0.0,40.52253723144531,-0.00018637150060385466,-35.360897064208984,15.742936134338379,-6.838309288024902,2.21360182762146,2.0472450256347656,95.85741424560547,16.275588989257812,33.66961669921875,7.923269271850586,9.574936866760254,5.641995906829834,0.0,0.0,0.7058629688103657,0.43635330146992096,5.829302977513652e-12,0.635159484862726,0.08288965697218541,2.64478398019534e-12,0.2810018739838791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.85157775878906,82.85157775878906,85.98001098632812,87.41148376464844,85.77063751220703,87.31707763671875,88.84053039550781,85.65654754638672,82.57940673828125,0.0,40.26496887207031,-0.00018549495143815875,-31.748388290405273,15.402789115905762,-6.914539813995361,1.5961918830871582,1.9547789096832275,89.40975189208984,15.901836395263672,31.552465438842773,7.128582954406738,9.329596519470215,5.504142761230469,0.0,0.08295719472490737,0.7058618120097223,0.43634698853783577,5.829218186307355e-12,0.6351502957064215,0.0932652125600127,2.9218494900886644e-12,0.18728355251419632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.61133575439453,82.61133575439453,85.73976135253906,87.17123413085938,85.53038787841797,87.07683563232422,88.60028076171875,85.41629791259766,82.33915710449219,0.0,40.024723052978516,-0.00018491015362087637,-31.748458862304688,15.402833938598633,-6.914558410644531,1.5962053537368774,1.9547861814498901,89.40998077392578,15.901881217956543,31.55254554748535,7.128598690032959,9.329631805419922,5.504162788391113,0.0,0.6229322251112344,0.7509980597182552,0.0330018962361837,5.9709726880646545e-12,0.6351411066830608,0.09403135664478843,3.18068343499649e-12,0.09922566078865493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.37108612060547,82.37108612060547,85.49951934814453,86.93099212646484,85.2901382446289,86.83658599853516,88.36003875732422,85.17605590820312,82.09891510009766,0.0,39.78447723388672,-0.00018344540148973465,-31.748458862304688,15.402833938598633,-6.914558410644531,1.5962053537368774,1.9547860622406006,89.40997314453125,15.901881217956543,31.55254554748535,7.128598690032959,9.329631805419922,5.504162788391113,0.0,0.6351319287891356,0.7509951336335399,0.6060421966912137,5.970886202612293e-12,0.635131917792642,0.09403031478004549,3.417532293401727e-12,0.099783472608276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.13084411621094,82.13084411621094,85.25926971435547,86.69074249267578,85.04989624023438,86.59634399414062,88.11978912353516,84.93580627441406,81.8586654663086,0.0,39.54423141479492,-0.00018285085388924927,-31.748456954956055,15.402833938598633,-6.914557933807373,1.5962053537368774,1.9547860622406006,89.40997314453125,15.901881217956543,31.55254554748535,7.128598690032959,9.329631805419922,5.504162788391113,0.0,0.6351227400314978,0.7509939143336,0.635122715031,5.970799818943466e-12,0.6351227290351636,0.09402895976200486,3.6342619802900222e-12,0.10054602054784642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.89183044433594,81.89183044433594,85.01908111572266,86.44088745117188,84.81426239013672,86.36203002929688,87.88545989990234,84.69865417480469,81.60831451416016,0.0,39.303985595703125,-0.000182556061190553,-31.496871948242188,16.25173568725586,-7.131354331970215,1.6178587675094604,2.3917274475097656,88.87615203857422,15.675431251525879,31.012948989868164,6.47336483001709,9.39649772644043,5.785789489746094,0.0,0.6351135514067983,0.750992755605908,0.6351135264066622,5.970712979439213e-12,0.7058061539332029,0.09402759940003437,3.8325808608348825e-12,0.10054456590043798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.65301513671875,81.65301513671875,84.78026580810547,86.20207977294922,84.57544708251953,86.12321472167969,87.64665222167969,84.4598388671875,81.36949920654297,0.0,39.0651741027832,-0.0001810741814551875,-31.4969482421875,16.251766204833984,-7.131366729736328,1.617884874343872,2.391733407974243,88.87637329101562,15.675481796264648,31.013036727905273,6.473368167877197,9.39653205871582,5.785810947418213,0.0,0.6351043629150351,0.7550223367540212,0.6351043379152607,6.160433582331286e-12,0.7057959426977201,0.11273880772818484,4.031511250936019e-12,0.11220725370607791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.41419982910156,81.41419982910156,84.54145812988281,85.96326446533203,84.33663177490234,85.88440704345703,87.4078369140625,84.22103118896484,81.13068389892578,0.0,38.82636260986328,-0.00018017481488641351,-31.4969482421875,16.251766204833984,-7.13136625289917,1.6178847551345825,2.391733169555664,88.87637329101562,15.675481796264648,31.013036727905273,6.473367691040039,9.39653205871582,5.785810470581055,0.0,0.687902781546297,0.7550193884527336,0.6350951495567935,6.160338541793688e-12,0.705785731609968,0.23821494916872185,4.213427264105253e-12,0.12496345008284711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.1753921508789,81.1753921508789,84.30264282226562,85.72444915771484,84.09782409667969,85.64559173583984,87.16902923583984,83.98221588134766,80.89187622070312,0.0,38.58755111694336,-0.0001801729085855186,-31.496946334838867,16.251766204833984,-7.13136625289917,1.6178847551345825,2.391733169555664,88.87637329101562,15.675480842590332,31.01303482055664,6.473367691040039,9.39653205871582,5.785810470581055,0.0,0.7057754952621135,0.7550182119386741,0.7057755472730222,6.160248966290157e-12,0.7057755206699445,0.3403758655463604,4.379783272341191e-12,0.13879490046067067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.92210388183594,80.92210388183594,84.06300354003906,85.47206115722656,83.82301330566406,85.37472534179688,86.89765930175781,83.69306945800781,80.61327362060547,0.0,38.34873580932617,-0.00017927295994013548,-34.31748962402344,17.316577911376953,-7.747105598449707,2.281416177749634,2.048943042755127,96.70215606689453,17.073354721069336,33.79524612426758,7.267510414123535,10.008996963500977,5.917472839355469,0.0,0.7057652844701839,0.7550170547825841,0.7057653364803405,6.1601598430195825e-12,0.7501024402858881,0.39397809227007063,4.53190955722955e-12,0.1494473683658573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.66226196289062,80.66226196289062,83.80316162109375,85.21222686767578,83.56317138671875,85.11488342285156,86.6378173828125,83.4332275390625,80.35343170166016,0.0,38.088897705078125,-0.00017837110499385744,-34.31755828857422,17.316621780395508,-7.747121810913086,2.2814292907714844,2.048947811126709,96.70237731933594,17.07339859008789,33.795326232910156,7.267526149749756,10.009029388427734,5.917494773864746,0.0,0.7057550738259794,0.7003837581595224,0.7057551258353831,6.149047888078664e-12,0.750922642286193,0.40541770924260984,4.678601544603414e-12,0.5445784965396095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.40242767333984,80.40242767333984,83.54331970214844,84.95238494873047,83.30333709716797,84.85504150390625,86.37797546386719,83.17338562011719,80.09358978271484,0.0,37.82905578613281,-0.0001771615061443299,-34.31755828857422,17.316621780395508,-7.747121810913086,2.2814292907714844,2.048947811126709,96.70237731933594,17.07339859008789,33.79532241821289,7.267526149749756,10.009029388427734,5.917494773864746,0.0,0.7057448633294966,0.700381137364277,0.705744915338148,0.0076019354834040605,0.7509117783288767,0.4054118437440565,4.790604300056028e-12,0.5771326128073222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.14258575439453,80.14258575439453,83.28347778320312,84.69254302978516,83.04349517822266,84.59519958496094,86.11813354492188,82.91354370117188,79.83374786376953,0.0,37.5692138671875,-0.0001759433071129024,-34.31755828857422,17.316621780395508,-7.747121334075928,2.2814292907714844,2.04894757270813,96.70237731933594,17.07339859008789,33.79532241821289,7.267526149749756,10.009029388427734,5.917494773864746,0.0,0.7509009208299908,0.7003799386676638,0.7509009639868095,0.41125583029387835,0.7509009145287345,0.41357724055084727,4.790534992090461e-12,0.5792860274346138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.86275482177734,79.86275482177734,83.02232360839844,84.39950561523438,82.74113464355469,84.29256439208984,85.81484985351562,82.58881378173828,79.51102447509766,0.0,37.30937576293945,-0.0001756340207066387,-37.88457107543945,19.763967514038086,-7.705170154571533,2.9452173709869385,1.9780941009521484,108.09331512451172,18.439443588256836,37.21467208862305,7.666785717010498,10.905497550964355,6.2484660148620605,0.0,0.7508900571869291,0.700378818936913,0.7508901003431233,0.43682774092179266,0.7549575329494362,0.4288538129490541,4.7904656851276054e-12,0.5792776504648381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.57231140136719,79.57231140136719,82.73187255859375,84.10905456542969,82.45068359375,84.00211334228516,85.52439880371094,82.2983627319336,79.22057342529297,0.0,37.018924713134766,-0.0001741044397931546,-37.884639739990234,19.764009475708008,-7.705187797546387,2.9452316761016846,1.9781006574630737,108.0935287475586,18.439489364624023,37.21474838256836,7.666800022125244,10.905531883239746,6.248485565185547,0.0,0.7508791937010371,0.6349943659198505,0.7508792368566072,0.4478787020385375,0.7549466106174254,0.4276502330451535,4.790396379167447e-12,0.5828996995829807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
