timestep,node,chlorine_concentration,arsenic_concentration
195,10,0.0,0.0
195,11,0.1078606352317742,8.376550451275344
195,12,0.4523622412211344,8.538074240329491
195,13,0.1135045331388502,8.38251382228571
195,21,0.0337275408146842,168.34991326549184
195,22,0.1569571881973076,830.3070810209069
195,23,0.024767057609426,70.84025458839122
195,31,0.0237897706940745,6.938557884892691
196,32,7.932994517754829e-16,383.1409427468909
196,10,0.0,0.0
196,11,0.0993475715223947,8.367555505920233
196,12,0.5001739621893202,8.534919966811417
196,13,0.1069657904388207,8.369391214008493
196,21,0.0307874766875283,182.7797878705436
196,22,0.1570848328231138,907.088412092743
196,23,0.0242762477333661,62.56132555027353
196,31,0.0263081478448422,6.364026057786432
197,32,0.0,444.9801372219652
197,10,0.0,0.0
197,11,0.0963831560581094,8.350034415208459
197,12,0.5322465296940797,8.532592210708353
197,13,0.1012773821923269,8.355205677743223
197,21,0.0287059058115156,128.29191647304896
197,22,0.1643816882169904,963.835834385914
197,23,0.0196875767076338,62.09388243036967
197,31,0.0239460478548225,6.362205458454588
198,32,0.0,454.1275419964738
198,10,0.0,0.0
198,11,0.0887690532528983,8.34198931865062
198,12,0.5678803908885446,8.529922118581117
198,13,0.0972750658453077,8.338015817851437
198,21,0.0254556354034318,131.5505606731319
198,22,0.1534667261203735,1060.48179389412
198,23,0.0175039573123872,62.04219076627445
198,31,0.0217790103053852,6.0403147513997135
199,32,0.0,499.369300570282
199,10,0.0,0.0
199,11,0.0920905625672314,8.309938457819033
199,12,0.5596672270031277,8.53027931155959
199,13,0.0965843753488739,8.314686639642488
199,21,0.0245268188024628,129.6131683262158
199,22,0.1649120377554255,1013.8069178473
199,23,0.0169232827252723,54.73394754082389
199,31,0.01994274406495,6.03840516226408
200,32,0.0,0.0
200,10,0.0,0.0
200,11,0.0,0.0
200,12,0.0496573850323701,1.7540733835794395
200,13,0.0443621031627029,8.324027537826062
200,21,0.0,0.0
200,22,0.037277842752501,236.21985307788884
200,23,0.0,234.59939904787052
200,31,7.832791859050943e-09,168.31447922791793
201,32,4.379567894074857e-06,166.83685630112865
201,10,0.0,0.0
201,11,0.0,0.0
201,12,0.0060684752558225,40.20849037954244
201,13,0.0,120.9860070337786
201,21,0.0,0.0
201,22,0.0,110.75877373914255
201,23,0.0,409.6796927777849
201,31,0.0383606185941893,8.294443504000084
202,32,6.147426637338545e-06,129.95788176080418
202,10,0.0,0.0
202,11,0.0,0.0
202,12,0.4132917227416436,16.42366271816153
202,13,0.0,158.0883196284425
202,21,0.0,0.0
202,22,0.000798927513969,849.8161319417114
202,23,0.0,603.9657559653396
202,31,0.0,0.0
203,32,1.329132747078922e-07,167.38205902167692
203,10,0.0,0.0
203,11,0.0,0.0
203,12,0.3417272798722295,16.427932095205325
203,13,0.0031606705505555,91.60802007805002
203,21,0.0,0.0
203,22,1.061041423717379e-05,720.0469521232924
203,23,0.0,547.2747773910356
203,31,0.0,0.0
204,32,6.80508338607823e-05,151.2219992632795
204,10,0.0,0.0
204,11,0.0,0.0
204,12,0.2989362495353115,16.42955899956634
204,13,0.0184495009496326,8.313642102776026
204,21,0.0,0.0
204,22,0.0,627.0181008351401
204,23,0.0,591.4777107953374
204,31,0.0,0.0
205,32,0.0081036408433318,18.0375871831924
205,10,0.0,0.0
205,11,0.0,0.0
205,12,0.2555798898739373,16.431205527170974
205,13,0.0270706788852818,8.278298087418406
205,21,0.0,0.0
205,22,0.0868354489946038,463.0696440473877
205,23,0.0,590.0311423053689
205,31,0.0,0.0
206,32,0.0038622518361795,561.1094544159944
206,10,0.0,0.0
206,11,0.0,0.0
206,12,0.2340665948572954,16.431574869886155
206,13,0.0417022721712824,8.217412451055328
206,21,0.0,0.0
206,22,0.1309953059706086,417.7997451459229
206,23,0.0,568.6255812385272
206,31,0.0,0.0
207,32,0.0033066747664306,488.9044807120393
207,10,0.0,0.0
207,11,0.0876578194896718,16.159469356799644
207,12,0.2071627337195777,16.432326554618594
207,13,0.0952452271130898,16.167486595365958
207,21,0.0,0.0
207,22,0.1246778519979774,364.4746936604613
207,23,0.0,699.0703495281485
207,31,0.0,0.0
208,32,0.0037870084666086,334.2753708124344
208,10,0.0,0.0
208,11,0.0826943077678539,16.233082714935392
208,12,0.1917505184322039,16.432583368458072
208,13,0.0840411390801442,16.24994891792531
208,21,0.0,0.0
208,22,0.1227285982874574,345.837435637836
208,23,0.0021037677975903,315.6718514485602
208,31,0.0,0.0
209,32,0.0012009912100527,284.7728133315242
209,10,0.0,0.0
209,11,0.0792345292317811,16.26797139359825
209,12,0.1802127173415539,16.432748268073443
209,13,0.0862412048141074,16.275375003612726
209,21,0.0,0.0
209,22,0.1108397901875715,315.3796569235046
209,23,0.0087727473325934,175.9753022885396
209,31,0.0,0.0
210,32,2.0019732830543598e-07,286.8542104990791
210,10,0.0,0.0
210,11,0.0750921402202624,16.29277400842204
210,12,0.1773850077758183,16.43262608432531
210,13,0.080536048013585,16.299492475909286
210,21,0.0280442039089004,11.907700119803856
210,22,0.1042281537116637,318.38323504532525
210,23,0.0149172040353373,85.92005320292853
210,31,0.0,0.0
211,32,6.427293910916403e-07,255.50638978606656
211,10,0.0,0.0
211,11,0.0738632973968638,16.308017696548006
211,12,0.1602878503386984,16.4331124595349
211,13,0.0757955212511301,16.318056980721778
211,21,0.0298560464069622,13.133697981592167
211,22,0.1041995718296426,283.7129348145822
211,23,0.0210681373198506,79.6386942407367
211,31,0.0,0.0
212,32,6.134557504449895e-07,237.86502436999595
212,10,0.0,0.0
212,11,0.0717036404051865,16.319063609892
212,12,0.1698864616202863,16.432624553960135
212,13,0.0750983211454048,16.324088155711305
212,21,0.0270429698631137,178.4685758720484
212,22,0.0948138372591486,305.0811515240364
212,23,0.0188522579552864,82.39053451108131
212,31,0.0039416956926913,4.433299307711721
213,32,2.197512443352571e-06,228.625640012888
213,10,0.0,0.0
213,11,0.0680626583243635,16.328115365017357
213,12,0.1694247359031853,16.432550494546742
213,13,0.0688557058577518,16.334757606797375
213,21,0.0242860355286332,160.75531115998265
213,22,0.0970449794455022,312.8215921059451
213,23,0.0172596243685414,75.98370448152068
213,31,0.015526792370499,13.079531675425432
214,32,0.0,0.0
214,10,0.0,0.0
214,11,0.0,0.0
214,12,0.0162053294718666,2.032384986680278
214,13,0.0513119825477924,16.317111932767226
214,21,0.0185976641597768,5.651906677747253
214,22,0.0001163666967283,469.40876395414114
214,23,0.0,110.94698007859196
214,31,3.373747247480262e-05,183.0262794447789
215,32,0.0003294923097822,149.57365377369985
215,10,0.0,0.0
215,11,0.0,0.0
215,12,0.008976770290458,2.157842425562689
215,13,0.0270933678102166,16.271301945049238
215,21,0.0,0.0
215,22,1.0091268303523613e-08,151.679665011623
215,23,0.0,461.8151943504356
215,31,0.0318709112026872,16.280800167686184
216,32,0.0175529115779697,26.21001495028108
216,10,0.0,0.0
216,11,0.0,0.0
216,12,0.0006850075498617,19.55003723590237
216,13,0.0135350281713048,16.244271776152345
216,21,0.0,0.0
216,22,9.907872775154214e-13,137.14520773422709
216,23,9.157331478402572e-11,303.60420281548903
216,31,0.0,0.0
217,32,0.0006773347734525,126.88527035291996
217,10,0.0,0.0
217,11,0.0,0.0
217,12,0.1857059512795618,16.90408358736514
217,13,0.0231240481256274,16.288178169132287
217,21,0.0,0.0
217,22,3.2853435624300797e-12,471.0251641274224
217,23,7.579362486515285e-10,312.6661560599577
217,31,0.0,0.0
218,32,0.0007737874941858,58.78460954453852
218,10,0.0,0.0
218,11,0.0,0.0
218,12,0.1961465158630253,16.903116032097333
218,13,0.0235573851422379,16.27800576821371
218,21,0.0,0.0
218,22,7.557787200753059e-12,487.8746900226839
218,23,5.2473320303989566e-15,391.2875347882609
218,31,0.0,0.0
219,32,0.0,0.0
219,10,0.0,0.0
219,11,0.0,0.0
219,12,0.2010995294599455,16.902522842131336
219,13,0.0225706889854383,16.27737699833427
219,21,0.0,0.0
219,22,0.0965738688849722,360.52100992392286
219,23,0.0,280.9773593217055
219,31,0.0,0.0
220,32,0.0,376.4447910404072
220,10,0.0,0.0
220,11,0.061340553623796,16.772672575154957
220,12,0.2114434053799361,16.9017545305242
220,13,0.0647731635347129,16.776299650493577
220,21,0.0,0.0
220,22,0.098881584528837,386.20169130371175
220,23,4.684722975704038e-16,217.22745911998305
220,31,0.0,0.0
221,32,0.0,379.03472889838616
221,10,0.0,0.0
221,11,0.0619915510831792,16.761360851321715
221,12,0.2207045745280783,16.901087527785275
221,13,0.0654817224489464,16.76504874899597
221,21,0.0,0.0
221,22,0.0983487082413525,398.387488782958
221,23,0.0033219989156177,114.85559172858368
221,31,0.0,0.0
222,32,3.2740404869049403e-09,293.16062821977107
222,10,0.0,0.0
222,11,0.0618985730414718,16.755435802878818
222,12,0.213049220697227,16.901348443096353
222,13,0.0652849597159461,16.759014036160906
222,21,0.0,0.0
222,22,0.1031241009273354,378.0323101251929
222,23,0.0041441636187212,64.50584865792234
222,31,0.0,0.0
223,32,1.1414949851188286e-09,298.5648688650497
223,10,0.0,0.0
223,11,0.0621784072301023,16.746714766308177
223,12,0.227798262366762,16.90047062337982
223,13,0.0665410431468542,16.748643088087068
223,21,0.0025858991789051,2.507784838689375
223,22,0.1060893622403156,415.9224086682828
223,23,0.0035814478964546,68.70981757664669
223,31,0.0,0.0
224,32,9.516542316891352e-10,322.4044908830682
224,10,0.0,0.0
224,11,0.0627670488074982,16.738910475697118
224,12,0.228068479113531,16.900384483399794
224,13,0.0679320700884375,16.73966008203156
224,21,0.0144528334267727,12.267968986353983
224,22,0.1001055002044152,414.3357670711957
224,23,0.0035974426234491,59.497804726274026
224,31,0.0,0.0
225,32,1.6129058039923054e-09,307.778018393547
225,10,0.0,0.0
225,11,0.0620610327165763,16.73673114258108
225,12,0.2314663802701238,16.900145076900554
225,13,0.0651419351485364,16.745061841766148
225,21,0.0145180893828718,12.325542536612016
225,22,0.105467845778255,415.9548863541437
225,23,0.0095957177654284,59.06716908451741
225,31,0.0,0.0
226,32,6.545771280936213e-10,340.6506303761072
226,10,0.0,0.0
226,11,0.0602561703777327,16.737104023183473
226,12,0.225139535900825,16.900455282980534
226,13,0.0674312619153057,16.734078732222496
226,21,0.014134930545942,53.22640638916768
226,22,0.1062660453849057,405.9127497992917
226,23,0.0097375509142289,58.19020405673226
226,31,0.0,0.0
227,32,4.974458010512695e-10,339.4049644150979
227,10,0.0,0.0
227,11,0.0647011725739183,16.728013516805603
227,12,0.2204833004681585,16.90067752862846
227,13,0.0687365243350194,16.732074193639523
227,21,0.0152547557622919,130.0718751712374
227,22,0.1099603467599696,393.23836144799577
227,23,0.0092827373581051,61.84967387904536
227,31,0.0050731823502627,11.808647501282888
228,32,7.940935022657056e-10,333.3111241636888
228,10,0.0,0.0
228,11,0.0654811422690492,16.727156932045492
228,12,0.2218219822453963,16.90058707666648
228,13,0.0706469023072933,16.73028283337179
228,21,0.0154581823265752,143.12308429754736
228,22,0.107996882849794,397.55040073615874
228,23,0.0095694254119757,63.01373801797647
228,31,0.006538869345356,12.317561582686846
229,32,0.0,0.0
229,10,0.0,0.0
229,11,0.0,0.0
229,12,0.0770721638215268,12.970075575073038
229,13,0.0556633205684234,16.714384814526642
229,21,0.0399270600133506,16.701303518058495
229,22,0.0001443459265901,530.001226972056
229,23,0.0,152.4008475884613
229,31,0.004985419482449,23.025042148911997
230,32,0.0034509427003672,21.43367662543554
230,10,0.0,0.0
230,11,0.0,0.0
230,12,0.0083617544580415,29.539526188486505
230,13,0.0197314886665763,16.681583386445887
230,21,0.0,0.0
230,22,3.055080565041763e-11,160.03778417260165
230,23,0.0,487.3342826840058
230,31,0.003200265214503,92.45934597381904
231,32,0.0005086809245572,97.38187763676552
231,10,0.0,0.0
231,11,0.0,0.0
231,12,0.0013047736518938,22.98004475500647
231,13,0.0019000778965033,118.32423192520464
231,21,0.0,0.0
231,22,0.0,121.04323099540868
231,23,8.018741331211332e-17,413.5625900302612
231,31,0.0,0.0
232,32,0.0032715375468467,80.19303093158416
232,10,0.0,0.0
232,11,0.0,0.0
232,12,0.2313701550362538,18.65600720522663
232,13,0.0092184851507382,16.67852337572777
232,21,0.0,0.0
232,22,0.0,517.0031951707604
232,23,1.1942518722571e-11,402.1735371765216
232,31,0.0,0.0
233,32,0.0025432446974435,101.34981307884492
233,10,0.0,0.0
233,11,0.0,0.0
233,12,0.2238635557254728,18.65581191118264
233,13,0.0192532701025115,16.6829050661219
233,21,0.0,0.0
233,22,0.0,532.118211962513
233,23,1.3752278126130464e-15,440.5472699749647
233,31,0.0,0.0
234,32,0.0034285426316856,11.000538560344614
234,10,0.0,0.0
234,11,0.0,0.0
234,12,0.2245003875115447,18.655320542232477
234,13,0.0189045745393527,16.687678882680988
234,21,0.0,0.0
234,22,0.1023063893720588,401.2121830690445
234,23,0.0,473.0610289652861
234,31,0.0,0.0
235,32,0.0,403.5369364690274
235,10,0.0,0.0
235,11,0.0,0.0
235,12,0.2321751693920625,18.654535611177035
235,13,0.0156688656439577,17.716659913960264
235,21,0.0,0.0
235,22,0.0980880357855054,413.2830254699026
235,23,0.0,269.4118556767752
235,31,0.0,0.0
236,32,0.0,411.0420655909614
236,10,0.0,0.0
236,11,0.0556126428695388,18.470291816956884
236,12,0.244586164326709,18.653519686023447
236,13,0.0588161693968503,18.478951506684183
236,21,0.0,0.0
236,22,0.09474834117622,448.9770917111096
236,23,3.382609519096921e-16,207.35724090158564
236,31,0.0,0.0
237,32,2.340601910796675e-10,353.9476732997449
237,10,0.0,0.0
237,11,0.0513006472844378,18.4734721224018
237,12,0.2534642774735044,18.652767985647145
237,13,0.0562206572207192,18.47822424110625
237,21,0.0,0.0
237,22,0.0935250302758174,468.59260555989687
237,23,0.0013485724123253,80.62954661076664
237,31,0.0,0.0
238,32,1.889560138644937e-10,323.21685811849886
238,10,0.0,0.0
238,11,0.049005997107684,18.469883183599123
238,12,0.2567337576148773,18.652433587768392
238,13,0.0540626768469354,18.47510943188069
238,21,0.0,0.0
238,22,0.0956567554242365,457.01456510821095
238,23,0.0024249822224943,74.24304236198645
238,31,0.0,0.0
239,32,1.7810371662502584e-11,362.1048663387023
239,10,0.0,0.0
239,11,0.0472459454513864,18.45912887304829
239,12,0.2805530022814242,18.650617272106448
239,13,0.0526902583315956,18.464881642560915
239,21,0.0,0.0
239,22,0.0948404369608967,508.8177922006836
239,23,0.0021364540993537,76.36096511046013
239,31,0.0,0.0
240,32,2.8141943488729626e-12,368.5816670276044
240,10,0.0,0.0
240,11,0.0464645423698203,18.44417311332929
240,12,0.2989831870359354,18.64909920703164
240,13,0.0522797926989687,18.45031783617244
240,21,0.0093181208690975,13.483578242101313
240,22,0.0915107784201528,544.9610548688094
240,23,0.001877567346884,75.0065019152869
240,31,0.0,0.0
241,32,5.587512120287501e-13,375.4524379312271
241,10,0.0,0.0
241,11,0.0429846443254388,18.43796747344325
241,12,0.3273606338558638,18.646601559079592
241,13,0.0499793281119566,18.43775421790404
241,21,0.0080349615088965,13.483215971430242
241,22,0.084198491290787,599.7233284875167
241,23,0.0020136806340547,75.88380979425342
241,31,0.0,0.0
242,32,1.4610780536495644e-13,372.36485663504055
242,10,0.0,0.0
242,11,0.0399822505421635,18.42719073990335
242,12,0.3693520874156772,18.642467888849065
242,13,0.0446944639877469,18.430991911712137
242,21,0.0065149390771568,12.557431762847944
242,22,0.0840640028542568,682.123889032819
242,23,0.004371200656518,65.63447612782014
242,31,0.0,0.0
243,32,3.4965460906094837e-15,405.6551403845387
243,10,0.0,0.0
243,11,0.0356602753633615,18.41883478101863
243,12,0.3904454790765243,18.64017045556832
243,13,0.0399904437590787,18.423410281921004
243,21,0.0057374081939747,13.152360498815414
243,22,0.081125441920141,730.1520236014971
243,23,0.0033100168404811,73.2217268522616
243,31,0.0,0.0
244,32,1.4365577686919788e-17,451.19805743275424
244,10,0.0,0.0
244,11,0.030800716900612,18.41234980400878
244,12,0.421823327958675,18.63649368808865
244,13,0.0382972121462822,18.394636042208337
244,21,0.0046156515347064,181.60448284353456
244,22,0.0720906660990964,790.3534352085502
244,23,0.0029351004756663,68.90251709543752
244,31,0.0,0.0
245,32,0.0,464.3459771072419
245,10,0.0,0.0
245,11,0.0296137456310253,18.38546060085876
245,12,0.4614404752873589,18.631378620637552
245,13,0.0333623775723857,18.389288830237035
245,21,0.0039192637464113,178.1415604211068
245,22,0.0702543572625344,880.7797691256524
245,23,0.0021358304416548,78.43369651268912
245,31,0.0,0.0
246,32,0.0,483.3840862926057
246,10,0.0,0.0
246,11,0.026544699861831,18.368845993527195
246,12,0.4871503974387337,18.627847709764552
246,13,0.0314905061730852,18.366451253966463
246,21,0.0032482272436139,191.4504914194221
246,22,0.0706333006603641,930.3611093567578
246,23,0.0018163032059191,75.00472525587355
246,31,0.001592389632311,13.428650018275068
247,32,0.0,563.6553217149923
247,10,0.0,0.0
247,11,0.0235538336316005,18.35806491784259
247,12,0.5103722722756643,18.62450895387868
247,13,0.0282118972651817,18.346899227229493
247,21,0.0028866322052833,143.24008538184802
247,22,0.0634132191927459,978.2144591721216
247,23,0.0013634324564469,85.04956078046149
247,31,0.0015617922304153,13.470807047445454
248,32,0.0,558.6469260374796
248,10,0.0,0.0
248,11,0.0223079041009456,18.324265541825252
248,12,0.5136485010762782,18.62402062062637
248,13,0.0259066111807252,18.328068138517303
248,21,0.0023684051022939,143.65427172438376
248,22,0.0613000879446412,1003.0025099872184
248,23,0.0011868663119892,74.35062859880206
248,31,0.0012811398363035,13.475893512399184
249,32,0.0,607.5172643375083
249,10,0.0,0.0
249,11,0.0197226626675188,18.31875727160636
249,12,0.4915634527318171,18.62721804084708
249,13,0.0271614097089193,18.280889828310062
249,21,0.002100066159967,150.38480826504062
249,22,0.0622984334775792,918.490044291682
249,23,0.0010167995367101,72.69258865090758
249,31,0.0011443227067657,12.552015824786375
250,32,0.0,658.5904830676011
250,10,0.0,0.0
250,11,0.0206282511835852,18.27398652561191
250,12,0.4604444720393078,18.63149560392729
250,13,0.0268671625133232,18.255993015464856
250,21,0.0017761694067861,150.54836710351256
250,22,0.066929403975923,877.8802769544466
250,23,0.000885832642636,58.79199524921286
250,31,0.0009460937090168,13.147364927480952
251,32,0.0,0.0
251,10,0.0,0.0
251,11,0.0,0.0
251,12,0.0279312290617853,3.756257442234181
251,13,0.0051520156291018,18.34008573990228
251,21,0.0,0.0
251,22,0.0028418019001522,255.55540802980283
251,23,0.0,158.2126269136258
251,31,1.9335637710809776e-10,189.9098588778644
252,32,8.34166302231586e-12,189.79728600807343
252,10,0.0,0.0
252,11,0.0,0.0
252,12,0.0023803906855675,43.387941504076
252,13,0.0004455262665299,65.54645637865727
252,21,0.0,0.0
252,22,0.0,111.59011736690304
252,23,0.0,460.7456253949398
252,31,0.0032164782192621,18.34962145716208
253,32,2.890454876661349e-05,137.79645461225562
253,10,0.0,0.0
253,11,0.0,0.0
253,12,0.3463342776573576,25.221079953762978
253,13,0.0,145.51599092418004
253,21,0.0,0.0
253,22,2.6056913830442337e-05,735.7375205191088
253,23,0.0,823.8382467713035
253,31,0.0,0.0
254,32,6.359382397529727e-06,131.66537136500483
254,10,0.0,0.0
254,11,0.0,0.0
254,12,0.3149115984966534,25.223853886898567
254,13,0.0002239066902806,46.03053766657554
254,21,0.0,0.0
254,22,3.0493201071117364e-08,675.9435363572222
254,23,0.0,765.8200274936937
254,31,0.0,0.0
255,32,1.1323985487880735e-06,170.2034147873189
255,10,0.0,0.0
255,11,0.0,0.0
255,12,0.282921927997955,25.22674105759732
255,13,0.0008580916288536,18.3584082832832
255,21,0.0,0.0
255,22,0.0,621.1867770783397
255,23,0.0,698.8040147216451
255,31,0.0,0.0
256,32,0.0001649098285313,146.36999018650064
256,10,0.0,0.0
256,11,0.0,0.0
256,12,0.259818453525252,25.228637058163454
256,13,0.0027917077699371,18.247093596400155
256,21,0.0,0.0
256,22,0.055878302155612,485.2955376867427
256,23,0.0,584.2788958292055
256,31,0.0,0.0
257,32,0.0001389087559052,514.5663206883936
257,10,0.0,0.0
257,11,0.0,0.0
257,12,0.2427648948606803,25.229950972682275
257,13,0.0045877349006352,18.191319925707717
257,21,0.0,0.0
257,22,0.0778708186431484,450.45333270434014
257,23,0.0,625.4388967671878
257,31,0.0,0.0
258,32,0.0002299616298868,475.4975384509053
258,10,0.0,0.0
258,11,0.0351375742643609,24.928225632466926
258,12,0.2199282932598419,25.231728698945545
258,13,0.0412863385852841,24.934722833750197
258,21,0.0,0.0
258,22,0.0794863643894571,403.3724468253152
258,23,0.0,702.3981090589401
258,31,0.0,0.0
259,32,0.0002428969784905,436.4371482395969
259,10,0.0,0.0
259,11,0.0390714616954218,24.96907207000124
259,12,0.2149180861803775,25.232021560397765
259,13,0.042442083918721,24.97978624580532
259,21,0.0,0.0
259,22,0.0802056662154171,404.2993342795425
259,23,2.760584052694665e-08,320.3356882652332
259,31,0.0,0.0
260,32,0.0002991435435385,349.12365070784625
260,10,0.0,0.0
260,11,0.0396707220415303,25.004949432723198
260,12,0.201482186282412,25.2329780564968
260,13,0.0430780605286703,25.0189482756174
260,21,0.0,0.0
260,22,0.0762033857063329,377.7648101801096
260,23,0.0001210369407817,235.25700257020185
260,31,0.0,0.0
261,32,3.7024617533104796e-09,299.5733765032097
261,10,0.0,0.0
261,11,0.037565407146962,25.03799112859492
261,12,0.205229357956292,25.23265979027977
261,13,0.0414992467916595,25.04318842412102
261,21,0.0050700987872794,18.340481852507583
261,22,0.0774513124302526,377.4912391972945
261,23,0.0005138273301261,103.38732260004188
261,31,0.0,0.0
262,32,1.2579180413115712e-08,295.5014997128704
262,10,0.0,0.0
262,11,0.0389286665973855,25.04605916103326
262,12,0.194216987755037,25.233435458029074
262,13,0.0426244668960657,25.04996439476082
262,21,0.0064152639782738,18.89541466326761
262,22,0.0746782957489143,360.1961458429434
262,23,0.0033824674380488,99.8699671343782
262,31,0.0,0.0
263,32,1.739134972035137e-08,284.3940569158
263,10,0.0,0.0
263,11,0.0384373096237068,25.06069374065144
263,12,0.1914365118965888,25.233614632469347
263,13,0.0415144640408076,25.063945271159195
263,21,0.0070273248850247,18.96477177192703
263,22,0.0789040759680554,349.3545528993639
263,23,0.0039055771467604,96.72367832595262
263,31,0.0,0.0
264,32,2.6180946341307437e-08,279.0315305103453
264,10,0.0,0.0
264,11,0.0399993870772525,25.05806655543878
264,12,0.1957893473006084,25.23329932844935
264,13,0.0426850750643019,25.06090443589961
264,21,0.0067408987415449,186.9151663243949
264,22,0.0749877796156968,360.90878684919375
264,23,0.0041493429125358,92.4206793999061
264,31,0.000834549724466,3.904104450758095
265,32,2.180359606011636e-08,268.1662985966103
265,10,0.0,0.0
265,11,0.0373124921350885,25.067639486063623
265,12,0.204610336805217,25.232650424040678
265,13,0.040143622723975,25.07063105109684
265,21,0.0068430299823101,161.27041870521575
265,22,0.0710690408695138,383.2156356704115
265,23,0.0038257470999712,71.4136709854127
265,31,0.001849362208874,18.87369789787938
266,32,0.0,0.0
266,10,0.0,0.0
266,11,0.0,0.0
266,12,0.0807592062387423,25.110297417923
266,13,0.0314044267766797,25.063728603229997
266,21,0.0158948642422507,25.03483647773791
266,22,0.0004172641881044,479.1055595624603
266,23,0.0,111.74936542857262
266,31,0.0021759736592709,18.9559678550286
267,32,0.0014811901043816,18.95476273798542
267,10,0.0,0.0
267,11,0.0,0.0
267,12,0.0075192352450045,3.789587066773604
267,13,0.0086824004221409,25.02514747391848
267,21,0.0,0.0
267,22,4.091284530033783e-10,155.25224740867395
267,23,0.0,597.7850028439832
267,31,0.0001813586361956,147.19689424896373
268,32,1.1642349076054735e-05,150.0592972191386
268,10,0.0,0.0
268,11,0.0,0.0
268,12,0.0007384828921382,23.976655182321345
268,13,0.0023542481598708,25.007412146229168
268,21,0.0,0.0
268,22,0.0,121.07505907620714
268,23,2.0135109888228015e-14,353.0306576058473
268,31,0.0,0.0
269,32,0.0017454576600056,52.63794991300156
269,10,0.0,0.0
269,11,0.0,0.0
269,12,0.217078413933781,25.2274261266134
269,13,0.0024936053022563,25.02210176384617
269,21,0.0,0.0
269,22,0.0,507.8635530300519
269,23,1.3102037932223358e-10,359.2523807394609
269,31,0.0,0.0
270,32,0.0007418496476753,145.82073057568397
270,10,0.0,0.0
270,11,0.0,0.0
270,12,0.219024562521656,25.22683501032891
270,13,0.0058487378300145,25.0375099592266
270,21,0.0,0.0
270,22,7.728039471944587e-16,536.7019674923292
270,23,2.649390298794705e-15,418.4254384374687
270,31,0.0,0.0
271,32,0.0008632761270431,17.773951148946402
271,10,0.0,0.0
271,11,0.0,0.0
271,12,0.2211026992223631,25.226398274817686
271,13,0.0057576049757102,25.032498856525734
271,21,0.0,0.0
271,22,0.0714332523808187,414.7072157058123
271,23,0.0,448.5315539576737
271,31,0.0,0.0
272,32,3.227566578377407e-16,386.4437737302598
272,10,0.0,0.0
272,11,0.0,0.0
272,12,0.2164263051725368,25.226607907976568
272,13,0.0122906284063174,24.519960749545653
272,21,0.0,0.0
272,22,0.0728879909425709,400.0973199086118
272,23,0.0,369.9383327101924
272,31,0.0,0.0
273,32,0.0,415.4002872662689
273,10,0.0,0.0
273,11,0.0339622523702517,25.03276470988225
273,12,0.219203619858547,25.226283704680117
273,13,0.0390784277221259,25.036691678000604
273,21,0.0,0.0
273,22,0.0741060516910179,407.0876028233888
273,23,0.0,231.29631715704417
273,31,0.0,0.0
274,32,3.1847400811248547e-10,331.5870172484116
274,10,0.0,0.0
274,11,0.034665075217713,25.030679899406465
274,12,0.2171358954965714,25.226386333305552
274,13,0.0389844277572662,25.0339597154268
274,21,0.0,0.0
274,22,0.0723097975697682,407.1886831578958
274,23,0.0002342003916779,88.86558620769055
274,31,0.0,0.0
275,32,9.046588616230371e-10,297.0656013529525
275,10,0.0,0.0
275,11,0.0343913630820595,25.03174542662349
275,12,0.2211415370883454,25.226024898827177
275,13,0.0380313799214292,25.038103689089635
275,21,0.0,0.0
275,22,0.0722824611816566,415.3825983959759
275,23,0.0003368370424593,84.38996788026766
275,31,0.0,0.0
276,32,8.281305984360928e-10,323.0678943505755
276,10,0.0,0.0
276,11,0.0344788639372864,25.03256791195894
276,12,0.2163091756616907,25.226389303879024
276,13,0.0385479963233397,25.03539067847864
276,21,0.0047843703277676,18.52318854525056
276,22,0.0721707623365006,400.4756886772382
276,23,0.000361696862635,75.30032789385216
276,31,0.0,0.0
277,32,7.026374088092754e-10,319.7480792156758
277,10,0.0,0.0
277,11,0.0347923342835611,25.03279926777435
277,12,0.214088500786533,25.226549837354515
277,13,0.0391157432561299,25.038278125093598
277,21,0.0051229375348795,19.374971028936447
277,22,0.0748010847461091,398.55331106178977
277,23,0.0025839110693623,75.28382291718978
277,31,0.0,0.0
278,32,3.789232376232956e-10,328.00563881611697
278,10,0.0,0.0
278,11,0.0336609218292873,25.030874314738256
278,12,0.2256911822862649,25.22560254674459
278,13,0.0396667183975821,25.03426625543452
278,21,0.0049744228520646,18.75625164793217
278,22,0.0712451299908512,428.5463054173594
278,23,0.0024819513469121,76.49881857929135
278,31,0.0,0.0
279,32,7.126897223675773e-10,318.32417176626774
279,10,0.0,0.0
279,11,0.0340009529410176,25.03057620164194
279,12,0.2224390614399736,25.225865448529845
279,13,0.0387617853744031,25.03878064806409
279,21,0.0047184671618891,144.01836654078582
279,22,0.0692186107690054,415.9441073302912
279,23,0.0026168428848715,70.39142615187075
279,31,0.0,0.0
280,32,6.322146490520564e-10,307.3688711721957
280,10,0.0,0.0
280,11,0.0330795129400365,25.03364375793145
280,12,0.2215305121326358,25.225936225023503
280,13,0.0382511519615408,25.04074812749148
280,21,0.0050083467059562,131.5100902246653
280,22,0.073718462914749,407.0071298029204
280,23,0.002433892824324,75.12644674529298
280,31,0.0014313736716184,19.37186673484809
