pressure [meter] at 10,pressure [meter] at 11,pressure [meter] at 12,pressure [meter] at 13,pressure [meter] at 21,pressure [meter] at 22,pressure [meter] at 23,pressure [meter] at 31,pressure [meter] at 32,pressure [meter] at 9,pressure [meter] at 2,flow [cubic meter/hr] at 10,flow [cubic meter/hr] at 11,flow [cubic meter/hr] at 12,flow [cubic meter/hr] at 21,flow [cubic meter/hr] at 22,flow [cubic meter/hr] at 31,flow [cubic meter/hr] at 110,flow [cubic meter/hr] at 111,flow [cubic meter/hr] at 112,flow [cubic meter/hr] at 113,flow [cubic meter/hr] at 121,flow [cubic meter/hr] at 122,flow [cubic meter/hr] at 9,bulk_species_node [MG] at Chlorine @ 10,bulk_species_node [MG] at Chlorine @ 11,bulk_species_node [MG] at Chlorine @ 12,bulk_species_node [MG] at Chlorine @ 13,bulk_species_node [MG] at Chlorine @ 21,bulk_species_node [MG] at Chlorine @ 22,bulk_species_node [MG] at Chlorine @ 23,bulk_species_node [MG] at Chlorine @ 31,bulk_species_node [MG] at Chlorine @ 32,bulk_species_node [MG] at AsIII @ 10,bulk_species_node [MG] at AsIII @ 11,bulk_species_node [MG] at AsIII @ 12,bulk_species_node [MG] at AsIII @ 13,bulk_species_node [MG] at AsIII @ 21,bulk_species_node [MG] at AsIII @ 22,bulk_species_node [MG] at AsIII @ 23,bulk_species_node [MG] at AsIII @ 31,bulk_species_node [MG] at AsIII @ 32,bulk_species_node [MG] at AsIII @ 9,bulk_species_node [MG] at AsIII @ 2
246.87750244140625,170.5076141357422,83.42391967773438,87.03323364257812,122.06624603271484,94.97911071777344,95.348876953125,116.32266998291016,97.76119995117188,0.0,36.57600021362305,1753.557861328125,1315.522216796875,-67.44026947021484,322.80535888671875,96.497314453125,57.899417877197266,-1607.9405517578125,414.2844543457031,-245.8167266845703,-80.7112045288086,70.85118865966797,-40.971214294433594,1753.557861328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249.0520782470703,174.03346252441406,87.74549102783203,91.49565124511719,126.66248321533203,99.58072662353516,99.93862915039062,121.16204833984375,102.79591369628906,0.0,40.89656066894531,1736.7359619140625,1309.23828125,-69.86263275146484,322.7726135253906,97.03142547607422,57.504634857177734,-1608.72021484375,409.61163330078125,-249.49867248535156,-81.52484130859375,69.215576171875,-42.25691604614258,1736.7359619140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.99561309814453,84.99561309814453,88.1798324584961,89.47110748291016,87.80477905273438,89.36666107177734,90.88740539550781,87.48296356201172,84.28250885009766,0.0,42.4684944152832,-0.0001922839874168858,-39.451637268066406,20.63947105407715,-9.01338005065918,4.052384853363037,4.771639347076416,116.01530456542969,22.763874053955078,39.353363037109375,8.612814903259277,14.946928024291992,9.720253944396973,0.0,0.0,0.0,0.4686854899298304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.69605255126953,84.69605255126953,87.86912536621094,89.21428680419922,87.54180908203125,89.11250305175781,90.6329574584961,87.27670288085938,84.16051483154297,0.0,42.156761169433594,-0.00019118544878438115,-37.67466354370117,17.90351104736328,-10.091285705566406,4.244630336761475,3.0905330181121826,108.3599624633789,20.808950424194336,35.639556884765625,8.509902954101562,13.461627006530762,8.273561477661133,0.0,0.0,0.0,0.5171658134076297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.4284439086914,84.4284439086914,87.57915496826172,88.93115997314453,87.30672454833984,88.86248016357422,90.38184356689453,87.072998046875,83.93958282470703,0.0,41.86559295654297,-0.0001900806528283283,-33.87397003173828,17.530208587646484,-8.195157051086426,4.906439304351807,3.489887237548828,98.8387222290039,18.929414749145508,32.803672790527344,6.997985363006592,12.57614803314209,7.925131320953369,0.0,0.0,0.0,0.5537020831029075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.16768646240234,84.16768646240234,87.31416320800781,88.69356536865234,87.06529998779297,88.62267303466797,90.14331817626953,86.85662078857422,83.72679138183594,0.0,41.600013732910156,-0.00018971116514876485,-33.11274719238281,15.962645530700684,-8.417139053344727,4.121086120605469,3.4099881649017334,93.8615951538086,17.732389450073242,30.903104782104492,7.045618057250977,11.829631805419922,7.589598655700684,0.0,0.0,0.0,0.607040694523513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.91883087158203,83.91883087158203,87.06190490722656,88.43144226074219,86.80612182617188,88.3634262084961,89.8838882446289,86.57792663574219,83.46857452392578,0.0,41.34780502319336,-0.0001889718696475029,-32.489261627197266,16.541601181030273,-8.408222198486328,4.2400617599487305,2.9190728664398193,94.29425811767578,18.379987716674805,31.440261840820312,6.906469821929932,12.414544105529785,7.576635360717773,0.0,0.0,0.0,0.639229689199244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.6551284790039,83.6551284790039,86.80816650390625,88.1654052734375,86.54066467285156,88.09846496582031,89.61957550048828,86.28607940673828,83.16027069091797,0.0,41.09443664550781,-0.0001886005629785359,-34.285980224609375,17.24051856994629,-8.474720001220703,3.800175905227661,3.318552255630493,97.4007568359375,18.48798179626465,32.28744125366211,6.8161187171936035,13.170432090759277,8.109867095947266,0.0,0.0,0.0,0.6362966077581871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.36702728271484,83.36702728271484,86.54487609863281,87.87469482421875,86.20332336425781,87.77336120605469,89.29521942138672,85.90342712402344,82.76168823242188,0.0,40.83271789550781,-0.00018748026923276484,-38.445152282714844,18.71731185913086,-10.014121055603027,3.2364718914031982,3.6696054935455322,109.9376220703125,21.328857421875,36.64875793457031,8.428770065307617,14.388307571411133,8.951504707336426,0.0,0.0,0.0,0.6160026758228194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.0620346069336,83.0620346069336,86.24797821044922,87.52013397216797,85.85752868652344,87.41377258300781,88.93214416503906,85.51927947998047,82.34394073486328,0.0,40.537315368652344,-0.0001863577199401334,-39.72126388549805,21.538681030273438,-8.262367248535156,5.445423603057861,4.329718589782715,120.7912368774414,23.458412170410156,40.66073226928711,8.796077728271484,15.354228019714355,9.572528839111328,0.0,0.0,0.0,0.5457562051253986,0.0,0.0,0.46863769563652247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.68043518066406,82.68043518066406,85.9203109741211,87.12998962402344,85.3792495727539,86.95458221435547,88.47441864013672,84.96180725097656,81.79056549072266,0.0,40.212745666503906,-0.0001852271379902959,-47.4696159362793,24.276531219482422,-10.619647026062012,4.625669479370117,4.2539262771606445,140.98712158203125,27.945524215698242,48.14121627807617,11.350627899169922,17.201284408569336,10.511346817016602,0.0,0.0,0.0,0.4967177682190874,0.0,0.0,0.5171120109925635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.24803161621094,82.24803161621094,85.53793334960938,86.65909576416016,84.87678527832031,86.4530258178711,87.97129821777344,84.32291412353516,81.09281158447266,0.0,39.83391189575195,-0.00018295108748134226,-53.79445266723633,27.75649642944336,-10.721719741821289,5.501053810119629,5.2522478103637695,161.4660186767578,30.845691680908203,54.14883041381836,12.408879280090332,20.03885269165039,12.268275260925293,0.0,0.0,0.5161982445628528,0.4255649332655939,0.5129233811529518,0.0,0.6056625269176036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
