pressure [meter] at 10,pressure [meter] at 11,pressure [meter] at 12,pressure [meter] at 13,pressure [meter] at 21,pressure [meter] at 22,pressure [meter] at 23,pressure [meter] at 31,pressure [meter] at 32,pressure [meter] at 9,pressure [meter] at 2,flow [cubic meter/hr] at 10,flow [cubic meter/hr] at 11,flow [cubic meter/hr] at 12,flow [cubic meter/hr] at 21,flow [cubic meter/hr] at 22,flow [cubic meter/hr] at 31,flow [cubic meter/hr] at 110,flow [cubic meter/hr] at 111,flow [cubic meter/hr] at 112,flow [cubic meter/hr] at 113,flow [cubic meter/hr] at 121,flow [cubic meter/hr] at 122,flow [cubic meter/hr] at 9,bulk_species_node [MG] at Chlorine @ 10,bulk_species_node [MG] at Chlorine @ 11,bulk_species_node [MG] at Chlorine @ 12,bulk_species_node [MG] at Chlorine @ 13,bulk_species_node [MG] at Chlorine @ 21,bulk_species_node [MG] at Chlorine @ 22,bulk_species_node [MG] at Chlorine @ 23,bulk_species_node [MG] at Chlorine @ 31,bulk_species_node [MG] at Chlorine @ 32,bulk_species_node [MG] at AsIII @ 10,bulk_species_node [MG] at AsIII @ 11,bulk_species_node [MG] at AsIII @ 12,bulk_species_node [MG] at AsIII @ 13,bulk_species_node [MG] at AsIII @ 21,bulk_species_node [MG] at AsIII @ 22,bulk_species_node [MG] at AsIII @ 23,bulk_species_node [MG] at AsIII @ 31,bulk_species_node [MG] at AsIII @ 32,bulk_species_node [MG] at AsIII @ 9,bulk_species_node [MG] at AsIII @ 2
244.0289764404297,158.75819396972656,83.32981872558594,86.7283935546875,121.65597534179688,93.25894165039062,93.26823425292969,116.41957092285156,96.32624816894531,0.0,36.57600021362305,1775.3521728515625,1328.6522216796875,-62.47240447998047,330.52734375,94.78104400634766,57.81966781616211,-1625.577392578125,424.2786560058594,-257.2374572753906,-76.45691680908203,74.2333755493164,-44.425628662109375,1775.3521728515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246.22486877441406,162.4404296875,87.69864654541016,91.2296142578125,126.20158386230469,97.84905242919922,97.84870147705078,121.2033462524414,101.2572021484375,0.0,40.94395065307617,1758.5750732421875,1322.3629150390625,-64.81747436523438,330.2618103027344,95.1064224243164,57.549556732177734,-1626.3170166015625,419.3277282714844,-260.87237548828125,-77.10676574707031,72.39076232910156,-45.48516082763672,1758.5750732421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0040054321289,85.0040054321289,88.16950988769531,89.4633560180664,87.85710144042969,89.40896606445312,90.9200210571289,87.56580352783203,84.45912170410156,0.0,42.457698822021484,-0.00019264259026385844,-39.64600372314453,20.130395889282227,-7.631753444671631,7.244389057159424,2.7046492099761963,119.23603820800781,23.89267921447754,41.34144592285156,7.457067489624023,15.599738121032715,8.761716842651367,0.0,0.0,0.0,0.45365192570672613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.6937255859375,84.6937255859375,87.85002899169922,89.19427490234375,87.5741958618164,89.13497161865234,90.64653778076172,87.32359313964844,84.26176452636719,0.0,42.13731002807617,-0.00019130075816065073,-37.938663482666016,17.615192413330078,-8.865358352661133,7.088659763336182,1.2392314672470093,111.92689514160156,22.017351150512695,37.63007736206055,7.716493129730225,14.382463455200195,7.7523393630981445,0.0,0.0,0.0,0.5031964684766056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.41358947753906,84.41358947753906,87.5504379272461,88.90202331542969,87.32158660888672,88.8697280883789,90.37925720214844,87.10533142089844,84.0306625366211,0.0,41.8365592956543,-0.00019096377945970744,-34.09162139892578,17.223249435424805,-7.063662052154541,7.693656921386719,1.7670044898986816,101.91877746582031,19.983890533447266,34.6068229675293,6.124710559844971,13.281973838806152,7.264858722686768,0.0,0.0,0.0,0.5360565548654515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.14466094970703,84.14466094970703,87.27716827392578,88.65667724609375,87.0693130493164,88.61918640136719,90.1319808959961,86.8775863647461,83.80265808105469,0.0,41.56270217895508,-0.00018961209570989013,-33.18203353881836,15.65632438659668,-7.3326497077941895,6.702208995819092,1.7760385274887085,96.4941177368164,18.662906646728516,32.47626495361328,6.259829521179199,12.446207046508789,6.9271240234375,0.0,0.0,0.0,0.5886955309241043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.88705444335938,83.88705444335938,87.01778411865234,88.38664245605469,86.80146789550781,88.35157775878906,89.8639907836914,86.58607482910156,83.52464294433594,0.0,41.30342102050781,-0.0001889330305857584,-32.803565979003906,16.26933479309082,-7.36924409866333,6.8224992752075195,1.2198076248168945,97.4477767944336,19.484350204467773,33.26094436645508,6.116123676300049,13.253366470336914,7.0846734046936035,0.0,0.0,0.0,0.6217904959386699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.61671447753906,83.61671447753906,86.75562286376953,88.11347198486328,86.52960205078125,88.08023834228516,89.59386444091797,86.2911605834961,83.22307586669922,0.0,41.04157638549805,-0.00018756942881736904,-34.517059326171875,16.882583618164062,-7.447646617889404,6.425470352172852,1.5159751176834106,100.37379455566406,19.60367774963379,34.11861038208008,5.8976664543151855,14.00121021270752,7.526490688323975,0.0,0.0,0.0,0.6157054660369339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.32417297363281,83.32417297363281,86.48443603515625,87.81560516357422,86.19744110107422,87.7576904296875,89.2723159790039,85.91717529296875,82.8445053100586,0.0,40.771873474121094,-0.00018756862846203148,-38.6814079284668,18.296049118041992,-8.796697616577148,6.086434841156006,1.6941430568695068,113.22232818603516,22.523548126220703,38.61260223388672,7.454294204711914,15.277897834777832,8.292010307312012,0.0,0.0,0.0,0.5977569471800237,0.0,0.0,0.08319205753403454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.01036834716797,83.01036834716797,86.1787109375,87.45010375976562,85.84941864013672,87.39649200439453,88.90196228027344,85.53651428222656,82.44702911376953,0.0,40.4676399230957,-0.0001865437807282433,-40.15974426269531,21.167766571044922,-6.892531871795654,8.791193962097168,2.2428934574127197,124.9732666015625,24.807538986206055,43.0130729675293,7.739995956420898,16.214197158813477,8.756929397583008,0.0,0.0,0.0,0.5299232636670015,0.0,0.0,0.5030905050906619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
